Customer ID,recency,frequency,monetary,segment
14466,373,7,2374.5,champions
14467,390,8,1622.23,loyal_customers
14468,734,1,204.24000000000004,hibernating
14469,417,4,2112.21,loyal_customers
14470,431,1,250.84999999999997,about_to_sleep
14471,592,2,400.95000000000005,hibernating
14472,690,1,291.38,hibernating
14474,580,1,730.4200000000001,hibernating
14475,409,1,225.3,about_to_sleep
14477,437,3,660.0,at_risk
14478,383,4,1276.6600000000003,loyal_customers
14479,366,3,982.8600000000001,potential_loyalists
14480,403,3,1020.4700000000001,need_attention
14481,408,3,1674.98,need_attention
14482,380,6,2289.76,champions
14483,737,1,120.0,hibernating
14484,402,3,749.0599999999998,need_attention
14486,512,2,175.5,hibernating
14487,369,2,257.28,potential_loyalists
14489,438,3,1111.55,at_risk
14490,407,2,1273.47,about_to_sleep
14491,373,1,127.2,new_customers
14492,431,7,1921.9099999999999,loyal_customers
14493,391,5,2746.91,loyal_customers
14494,402,2,261.9,about_to_sleep
14495,660,1,51.0,hibernating
14496,374,6,2129.42,champions
14497,674,1,221.69,hibernating
14498,402,5,1953.95,loyal_customers
14499,375,4,1323.6500000000003,champions
14505,405,11,6096.200000000001,loyal_customers
14506,370,3,1278.5,potential_loyalists
14507,379,5,1901.2500000000002,champions
14508,377,3,598.52,potential_loyalists
14509,535,1,110.95000000000002,hibernating
14510,376,3,1007.2800000000001,potential_loyalists
14512,384,5,948.19,loyal_customers
14513,437,3,332.4200000000001,at_risk
14514,437,6,3543.63,at_risk
14515,388,6,1647.17,loyal_customers
14516,517,1,163.92,hibernating
14519,684,2,206.09,hibernating
14521,492,1,199.45,hibernating
14522,596,4,784.08,at_risk
14524,410,4,1066.0300000000002,loyal_customers
14525,429,8,3908.4399999999996,loyal_customers
14526,390,1,262.40000000000003,promising
14527,366,69,19283.48,champions
14530,397,10,3271.49,loyal_customers
14531,480,1,376.34,hibernating
14532,412,7,2926.33,loyal_customers
14533,408,4,1516.6499999999999,loyal_customers
14534,398,8,1824.06,loyal_customers
14535,396,6,3166.54,loyal_customers
14537,624,1,285.84,hibernating
14538,531,3,982.59,at_risk
14540,380,8,2799.08,champions
14541,417,6,1038.03,loyal_customers
14543,381,23,11276.44,loyal_customers
14544,471,1,957.98,hibernating
14545,675,1,349.25,hibernating
14546,377,6,2619.81,champions
14548,485,7,1974.69,cant_loose
14549,421,3,627.31,need_attention
14550,389,2,587.6899999999999,potential_loyalists
14551,412,5,693.8100000000001,loyal_customers
14552,381,2,346.21000000000004,potential_loyalists
14553,412,4,982.27,loyal_customers
14555,382,4,1991.49,loyal_customers
14556,597,3,835.3399999999999,at_risk
14558,655,3,655.5,at_risk
14559,391,1,75.6,promising
14560,380,22,3876.2599999999998,champions
14562,391,8,1654.6300000000003,loyal_customers
14563,510,2,679.4400000000003,hibernating
14564,435,2,2605.6200000000003,about_to_sleep
14565,474,1,760.0999999999999,hibernating
14566,418,3,2660.0,need_attention
14568,436,1,919.7000000000003,about_to_sleep
14569,453,3,371.59000000000003,at_risk
14570,444,1,395.69,hibernating
14571,426,1,161.65,about_to_sleep
14572,418,4,2782.34,loyal_customers
14573,373,5,968.0,champions
14574,733,1,143.7,hibernating
14575,489,1,460.71000000000004,hibernating
14576,373,1,35.400000000000006,new_customers
14577,395,3,514.54,potential_loyalists
14579,433,1,105.56,about_to_sleep
14580,519,1,14.850000000000001,hibernating
14581,545,1,295.2,hibernating
14583,384,3,728.48,potential_loyalists
14584,422,4,705.6500000000001,loyal_customers
14585,383,4,986.22,loyal_customers
14588,579,1,135.39,hibernating
14589,372,1,39.75,new_customers
14590,425,20,3006.62,loyal_customers
14593,398,9,3094.02,loyal_customers
14594,374,1,254.99999999999997,new_customers
14595,454,2,423.85,hibernating
14596,627,1,229.46999999999997,hibernating
14597,380,4,1318.3899999999999,champions
14598,570,1,162.07,hibernating
14599,391,2,474.54,potential_loyalists
14600,394,1,471.84000000000003,promising
14602,657,1,205.36,hibernating
14604,634,1,143.85999999999999,hibernating
14605,375,4,937.16,champions
14606,367,102,18704.41,champions
14607,468,8,7568.13,cant_loose
14608,380,7,1567.79,champions
14609,391,6,884.64,loyal_customers
14610,396,2,24.35,potential_loyalists
14611,444,2,604.3300000000002,hibernating
14612,416,1,877.6999999999998,about_to_sleep
14613,681,1,76.32000000000001,hibernating
14614,387,1,295.13,promising
14615,395,5,951.76,loyal_customers
14616,386,2,121.7,potential_loyalists
14617,403,2,190.47,about_to_sleep
14618,377,4,788.8800000000001,champions
14619,542,1,896.8,hibernating
14621,512,4,1212.21,at_risk
14623,381,5,1170.33,loyal_customers
14624,416,4,588.22,loyal_customers
14625,375,9,3598.25,champions
14626,396,7,2619.65,loyal_customers
14627,380,1,462.75000000000006,new_customers
14628,443,3,1326.04,at_risk
14630,485,1,338.65,hibernating
14631,387,3,1018.71,potential_loyalists
14634,438,4,2124.46,at_risk
14635,454,1,215.22,hibernating
14637,678,1,106.67999999999998,hibernating
14639,409,3,1994.47,need_attention
14640,410,4,1541.98,loyal_customers
14643,618,3,986.0800000000002,at_risk
14644,415,5,1416.96,loyal_customers
14645,635,1,279.80000000000007,hibernating
14646,375,78,248396.5,champions
14647,524,1,276.75,hibernating
14648,417,15,4546.860000000001,loyal_customers
14649,383,5,2358.02,loyal_customers
14650,590,1,62.5,hibernating
14651,395,7,1379.52,loyal_customers
14653,514,5,1666.9900000000002,at_risk
14654,739,1,246.85999999999996,hibernating
14655,389,3,1946.28,potential_loyalists
14656,416,3,523.5999999999999,need_attention
14657,430,2,612.6500000000001,about_to_sleep
14662,428,3,645.1600000000001,need_attention
14663,431,2,490.6,about_to_sleep
14665,428,2,913.95,about_to_sleep
14667,366,31,12685.939999999999,champions
14668,446,1,111.62999999999998,hibernating
14669,634,4,1973.94,at_risk
14670,733,1,190.47,hibernating
14671,550,2,1127.45,hibernating
14672,516,2,347.59,hibernating
14673,368,3,1674.4099999999999,potential_loyalists
14674,510,1,173.66000000000003,hibernating
14675,389,1,462.15,promising
14676,395,6,5808.55,loyal_customers
14677,593,1,184.90999999999997,hibernating
14678,580,1,403.39,hibernating
14679,382,3,1289.44,potential_loyalists
14680,372,43,28658.660000000003,champions
14681,388,3,376.20000000000005,potential_loyalists
14682,429,4,1462.81,loyal_customers
14683,589,1,146.56,hibernating
14684,391,1,232.26999999999998,promising
14685,577,8,4619.79,cant_loose
14686,415,5,885.83,loyal_customers
14687,401,2,773.68,potential_loyalists
14688,374,8,2082.7,champions
14690,393,2,422.62999999999994,potential_loyalists
14692,381,8,1153.54,loyal_customers
14693,426,6,992.4599999999999,loyal_customers
14694,618,1,244.31,hibernating
14695,520,3,1620.0700000000002,at_risk
14696,374,2,688.9499999999999,potential_loyalists
14699,436,3,593.4700000000001,need_attention
14700,416,2,880.96,need_attention
14701,443,6,2012.72,at_risk
14702,366,13,3462.08,champions
14704,425,2,266.66,need_attention
14706,619,1,390.69,hibernating
14707,436,2,139.2,need_attention
14708,369,3,1085.9099999999999,potential_loyalists
14709,380,12,3965.2899999999995,champions
14710,380,9,1316.46,champions
14712,419,1,411.0,about_to_sleep
14713,366,11,2752.51,champions
14714,408,3,746.05,need_attention
14715,443,4,973.0700000000002,at_risk
14716,445,1,235.76999999999998,hibernating
14717,734,1,81.3,hibernating
14718,411,1,226.42,about_to_sleep
14721,380,1,115.77000000000001,new_customers
14722,478,2,325.45000000000005,at_risk
14723,372,7,934.76,champions
14724,591,1,345.24999999999994,hibernating
14725,395,3,597.1600000000001,potential_loyalists
14726,655,1,124.75,hibernating
14727,547,2,199.34999999999997,at_risk
14728,414,1,190.57999999999998,about_to_sleep
14729,374,3,593.8899999999999,potential_loyalists
14732,393,11,2814.58,loyal_customers
14733,368,4,6599.06,champions
14734,426,4,1056.4199999999998,loyal_customers
14735,389,24,6174.469999999999,loyal_customers
14736,486,2,401.08000000000004,at_risk
14737,401,1,2389.62,promising
14738,562,2,507.45,at_risk
14739,368,19,8385.22,champions
14740,410,8,2712.85,loyal_customers
14741,373,2,497.25000000000006,potential_loyalists
14742,436,1,579.8499999999999,about_to_sleep
14743,593,1,50.48,hibernating
14744,367,8,2785.1000000000004,champions
14745,502,7,1351.55,cant_loose
14746,407,4,593.5,loyal_customers
14748,369,7,1736.57,champions
14749,480,1,310.15000000000003,hibernating
14750,737,1,112.03,hibernating
14751,685,2,126.45000000000002,at_risk
14753,461,1,306.36,hibernating
14754,426,4,912.4300000000001,loyal_customers
14755,382,14,4962.2699999999995,loyal_customers
14756,383,2,1914.8,potential_loyalists
14758,397,3,1380.9099999999999,potential_loyalists
14761,445,1,192.01999999999998,hibernating
14762,627,1,117.05000000000001,hibernating
14766,367,6,4082.7599999999998,champions
14767,475,1,382.80999999999995,hibernating
14769,391,9,5097.13,loyal_customers
14770,468,6,2761.2200000000003,at_risk
14771,622,2,594.6199999999998,at_risk
14773,593,1,140.55,hibernating
14774,529,1,241.45,hibernating
14775,373,1,406.55999999999995,new_customers
14776,388,4,1170.0000000000002,loyal_customers
14777,404,1,307.56,about_to_sleep
14783,660,1,307.30000000000007,hibernating
14784,390,1,159.94,promising
14786,551,1,90.96000000000001,hibernating
14787,472,1,110.64999999999999,hibernating
14788,597,1,476.88,hibernating
14790,375,6,1781.56,champions
14791,607,1,303.63000000000005,hibernating
14793,536,1,396.91,hibernating
14794,403,3,633.99,need_attention
14796,367,11,2867.1499999999996,champions
14797,508,1,300.31,hibernating
14798,382,5,550.5700000000002,loyal_customers
14799,738,1,180.45,hibernating
14800,370,6,3434.58,champions
14802,439,2,1502.98,at_risk
14805,405,3,549.99,need_attention
14806,440,1,110.03999999999999,hibernating
14807,391,2,519.29,potential_loyalists
14809,622,2,686.7600000000001,at_risk
14810,370,3,449.14000000000004,potential_loyalists
14811,388,1,170.50000000000003,promising
14812,599,1,185.8,hibernating
14813,370,4,935.44,champions
14814,582,1,160.45999999999998,hibernating
14817,396,5,2849.5200000000004,loyal_customers
14818,459,3,512.61,at_risk
14819,495,2,198.08999999999997,at_risk
14820,381,5,767.47,loyal_customers
14821,367,7,1237.65,champions
14822,486,1,157.70000000000002,hibernating
14824,380,6,2895.2,champions
14825,369,13,2698.17,champions
14826,582,2,385.2,at_risk
14828,389,10,7699.7,loyal_customers
14829,373,4,995.29,champions
14831,681,3,1676.5699999999997,at_risk
14832,631,1,322.69,hibernating
14833,499,1,94.8,hibernating
14834,408,1,485.86,about_to_sleep
14835,529,2,297.0,at_risk
14837,443,5,1810.8200000000004,at_risk
14838,424,2,773.6700000000001,need_attention
14839,419,3,915.2800000000001,need_attention
14840,540,1,299.85999999999996,hibernating
14841,375,8,3867.2400000000007,champions
14843,437,1,211.8,hibernating
14844,431,6,3512.6199999999994,loyal_customers
14845,600,1,150.0,hibernating
14846,428,1,437.4,about_to_sleep
14847,408,2,1039.55,need_attention
14848,405,1,310.56,about_to_sleep
14849,374,21,7832.91,champions
14850,418,6,1468.2599999999998,loyal_customers
14851,631,1,318.06,hibernating
14852,425,12,3310.49,loyal_customers
14853,424,3,901.07,need_attention
14854,391,4,1563.03,loyal_customers
14855,475,5,5874.65,at_risk
14857,443,5,2478.731,at_risk
14858,506,1,180.75,hibernating
14859,555,1,351.9,hibernating
14861,381,9,1254.94,loyal_customers
14865,373,3,77.52000000000001,potential_loyalists
14866,367,8,6460.32,champions
14867,396,13,2241.7800000000007,loyal_customers
14868,381,4,1230.4200000000003,loyal_customers
14869,389,4,2078.54,loyal_customers
14870,414,5,1511.7000000000003,loyal_customers
14871,494,5,736.5900000000003,at_risk
14872,484,3,816.6,at_risk
14873,634,1,334.45000000000005,hibernating
14874,536,1,116.18,hibernating
14875,442,1,1397.08,hibernating
14876,522,2,256.70000000000005,at_risk
14877,419,2,437.0,need_attention
14878,377,16,2619.7,champions
14879,685,1,185.06,hibernating
14882,391,12,3038.45,loyal_customers
14884,670,1,120.60000000000001,hibernating
14885,428,2,832.8,need_attention
14890,619,2,691.6,at_risk
14891,417,2,552.35,need_attention
14892,691,1,202.35000000000002,hibernating
14893,618,1,571.76,hibernating
14894,444,2,837.0599999999998,at_risk
14895,384,18,13980.83,loyal_customers
14896,366,7,1623.65,champions
14897,410,4,1774.1599999999999,loyal_customers
14898,372,9,2204.29,champions
14899,396,1,1384.88,promising
14900,523,1,13.919999999999998,hibernating
14901,367,5,868.36,champions
14902,396,2,702.9600000000002,potential_loyalists
14904,409,2,615.1999999999999,need_attention
14905,375,6,1355.24,champions
14906,446,1,68.44,hibernating
14907,368,10,2664.6900000000005,champions
14908,464,1,104.10000000000001,hibernating
14909,438,3,1404.6799999999998,at_risk
14911,366,205,152147.57,champions
14912,402,4,1021.4000000000001,loyal_customers
14913,389,4,2845.7,loyal_customers
14915,376,9,1503.77,champions
14916,432,4,1773.9700000000003,loyal_customers
14917,597,2,1123.7500000000002,at_risk
14918,405,7,4345.66,loyal_customers
14919,540,1,359.34999999999997,hibernating
14920,566,1,629.4000000000001,hibernating
14922,394,2,843.7400000000001,potential_loyalists
14924,611,2,620.9600000000002,at_risk
14926,382,2,359.4,potential_loyalists
14927,397,1,308.2,promising
14928,628,1,223.91000000000003,hibernating
14929,422,1,612.8100000000002,about_to_sleep
14930,471,3,2873.7700000000004,at_risk
14932,366,2,666.1300000000001,potential_loyalists
14933,444,4,1770.0,at_risk
14934,379,3,1612.56,potential_loyalists
14935,620,1,1065.12,hibernating
14936,391,4,4273.79,loyal_customers
14938,563,2,2322.43,at_risk
14940,418,2,531.49,need_attention
14941,579,1,182.09999999999997,hibernating
14942,402,4,746.5600000000002,loyal_customers
14943,664,1,107.62,hibernating
14944,390,7,3884.42,loyal_customers
14945,414,1,179.39999999999998,about_to_sleep
14947,389,4,758.97,loyal_customers
14949,470,4,515.0000000000001,at_risk
14952,397,21,9529.86,loyal_customers
14953,419,3,723.9499999999999,need_attention
14954,704,1,167.26999999999998,hibernating
14955,733,1,163.76999999999998,hibernating
14956,422,1,1325.0,about_to_sleep
14957,645,1,274.79999999999995,hibernating
14958,596,3,458.26,at_risk
14961,380,13,9365.47,champions
14962,540,3,240.21000000000004,at_risk
14963,380,7,1676.68,champions
14966,388,5,924.5200000000002,loyal_customers
14967,442,5,1518.8100000000002,at_risk
14968,459,1,357.4,hibernating
14969,704,1,906.23,hibernating
14970,410,8,3327.29,loyal_customers
14972,382,1,30.300000000000004,promising
14975,422,1,192.45,about_to_sleep
14977,726,1,31.929999999999996,hibernating
14978,431,5,1210.7200000000003,loyal_customers
14979,736,1,439.4599999999999,hibernating
14980,738,1,150.68,hibernating
14981,424,1,270.8,about_to_sleep
14982,573,1,237.78,hibernating
14983,690,1,183.20000000000005,hibernating
14984,389,4,1058.1399999999999,loyal_customers
14986,377,2,566.9000000000001,potential_loyalists
14987,366,7,1387.4499999999996,champions
14988,381,6,1732.06,loyal_customers
14989,662,1,342.40000000000003,hibernating
14990,613,2,305.41999999999996,at_risk
14991,431,1,314.66999999999996,about_to_sleep
14992,443,1,210.5,hibernating
14993,564,1,36.129999999999995,hibernating
14994,383,5,960.6299999999999,loyal_customers
14996,482,2,442.28999999999996,at_risk
14997,656,1,230.39999999999998,hibernating
14998,429,2,340.86000000000007,need_attention
14999,593,1,129.48,hibernating
15001,395,2,230.85999999999996,potential_loyalists
15002,368,6,3175.52,champions
15003,474,6,1060.6999999999998,cant_loose
15005,367,29,7789.629999999999,champions
15006,454,1,323.05,hibernating
15008,481,2,359.99999999999994,at_risk
15011,396,2,416.6,potential_loyalists
15012,374,2,437.5800000000001,potential_loyalists
15013,488,10,1641.3000000000002,cant_loose
15015,502,13,2365.02,cant_loose
15016,394,4,460.26,loyal_customers
15018,368,1,111.25,new_customers
15020,380,1,203.42,new_customers
15021,367,4,869.01,champions
15022,678,1,281.05,hibernating
15023,370,10,5367.92,champions
15024,368,8,2414.1800000000003,champions
15025,569,1,636.0800000000002,hibernating
15026,376,2,592.61,potential_loyalists
15027,396,6,2129.45,loyal_customers
15028,369,3,530.58,potential_loyalists
15029,620,1,365.1,hibernating
15030,381,6,1461.6299999999999,loyal_customers
15031,395,10,2488.44,loyal_customers
15032,367,7,8821.550000000001,champions
15034,387,6,4004.79,loyal_customers
15037,377,2,402.51,potential_loyalists
15038,370,4,604.3699999999999,champions
15039,369,47,20116.99,champions
15040,542,1,7.49,hibernating
15041,445,1,113.67,hibernating
15042,596,1,179.52,hibernating
15043,464,5,2336.7999999999997,at_risk
15044,380,18,8504.1,champions
15046,426,10,2598.62,loyal_customers
15048,369,1,98.70000000000002,new_customers
15050,422,2,2411.7,need_attention
15051,380,6,2543.55,champions
15055,475,3,560.07,at_risk
15056,521,1,133.45,hibernating
15057,444,3,1766.46,at_risk
15058,377,5,1285.04,champions
15059,377,10,2185.8500000000004,champions
15061,368,86,83284.37999999999,champions
15062,424,4,1597.76,loyal_customers
15064,411,4,1254.41,loyal_customers
15065,411,1,168.73000000000002,about_to_sleep
15067,414,2,2133.12,need_attention
15068,419,2,623.49,need_attention
15070,373,3,737.0500000000001,potential_loyalists
15071,387,2,473.48999999999995,potential_loyalists
15072,480,1,187.51999999999998,hibernating
15073,401,5,1744.6100000000001,loyal_customers
15074,430,2,817.4599999999999,need_attention
15076,493,2,566.89,at_risk
15077,495,2,2428.08,at_risk
15078,369,23,8018.77,champions
15079,366,8,2871.7400000000002,champions
15080,428,2,546.25,need_attention
15081,368,8,1460.92,champions
15082,669,1,93.35,hibernating
15084,380,2,965.2,potential_loyalists
15085,730,1,347.53999999999996,hibernating
15086,565,2,218.52999999999997,at_risk
15091,675,2,565.9000000000001,at_risk
15092,463,1,318.65,hibernating
15093,373,18,9729.09,champions
15094,464,2,83.0,at_risk
15095,421,6,1771.0400000000002,loyal_customers
15097,584,2,660.27,at_risk
15100,367,6,2018.6999999999998,champions
15101,516,4,1160.41,at_risk
15102,531,2,554.6700000000001,at_risk
15105,431,2,795.98,need_attention
15107,373,4,620.8499999999999,champions
15109,580,2,498.15000000000003,at_risk
15110,404,2,509.75,need_attention
15111,373,3,1163.3900000000003,potential_loyalists
15112,612,1,209.4,hibernating
15114,384,2,639.5600000000001,potential_loyalists
15115,733,1,191.74,hibernating
15117,449,3,934.1900000000002,at_risk
15122,423,8,2863.69,loyal_customers
15123,422,3,2456.86,need_attention
15124,477,2,266.63,at_risk
15125,480,9,5496.389999999999,cant_loose
15126,537,2,449.49,at_risk
15127,520,1,304.97,hibernating
15128,431,1,312.68000000000006,about_to_sleep
15129,386,12,3412.7799999999993,loyal_customers
15131,395,1,80.28000000000002,promising
15133,383,2,824.48,potential_loyalists
15134,382,2,208.3,potential_loyalists
15135,557,1,166.63,hibernating
15137,521,2,823.4,at_risk
15138,394,1,502.52,promising
15140,443,1,889.44,hibernating
15141,458,7,1388.47,cant_loose
15142,411,5,2121.18,loyal_customers
15143,433,1,304.18,about_to_sleep
15144,380,12,5579.87,champions
15149,577,4,1033.81,at_risk
15150,457,3,3686.6099999999997,at_risk
15151,424,2,2085.6099999999997,need_attention
15152,702,1,518.1400000000001,hibernating
15154,479,2,1091.9900000000002,at_risk
15155,384,1,383.97,promising
15157,570,2,718.04,at_risk
15158,402,1,204.62,about_to_sleep
15159,396,4,3475.72,loyal_customers
15160,375,3,431.10999999999996,potential_loyalists
15161,389,1,119.91999999999999,promising
15162,732,1,312.9,hibernating
15164,390,6,1225.87,loyal_customers
15165,374,1,487.75,new_customers
15166,468,1,167.15999999999997,hibernating
15167,408,4,1496.67,loyal_customers
15169,383,2,569.22,potential_loyalists
15170,407,1,81.15,about_to_sleep
15173,381,7,1494.6,loyal_customers
15174,411,1,345.71000000000004,about_to_sleep
15176,668,1,988.0400000000001,hibernating
15177,426,1,948.9300000000001,about_to_sleep
15179,393,8,5284.97,loyal_customers
15180,368,3,816.9300000000001,potential_loyalists
15181,421,2,510.72,need_attention
15182,386,9,2376.102,loyal_customers
15183,548,3,639.9300000000001,at_risk
15184,388,2,283.19,potential_loyalists
15186,475,3,991.79,at_risk
15188,726,1,310.42999999999995,hibernating
15189,382,5,1298.99,loyal_customers
15190,435,1,834.4399999999999,about_to_sleep
15191,464,3,588.0500000000001,at_risk
15192,366,3,937.07,potential_loyalists
15194,369,14,4811.16,champions
15196,433,2,316.25,need_attention
15197,395,3,797.9,potential_loyalists
15198,409,3,377.71000000000004,need_attention
15199,375,6,1853.7000000000003,champions
15200,495,1,549.05,hibernating
15201,440,2,606.4100000000002,at_risk
15202,421,3,6001.49,need_attention
15203,391,9,2572.38,loyal_customers
15207,417,3,683.9200000000001,need_attention
15208,424,1,100.4,about_to_sleep
15209,731,1,178.97999999999996,hibernating
15210,379,2,845.01,potential_loyalists
15211,366,1,383.0700000000001,new_customers
15212,377,1,106.47999999999999,new_customers
15215,394,4,1687.4900000000002,loyal_customers
15216,619,1,389.48999999999995,hibernating
15217,564,1,426.24000000000007,hibernating
15218,390,11,5759.68,loyal_customers
15219,649,1,379.7,hibernating
15221,367,4,2062.2,champions
15222,473,10,2965.91,cant_loose
15223,610,3,662.1999999999999,at_risk
15224,513,3,549.2799999999999,at_risk
15227,397,4,1269.0900000000004,loyal_customers
15228,429,2,2193.56,need_attention
15229,587,1,160.50000000000003,hibernating
15231,622,1,250.25999999999993,hibernating
15233,402,1,59.400000000000006,about_to_sleep
15235,370,6,690.3000000000002,champions
15240,375,7,2753.41,champions
15241,431,3,1293.72,need_attention
15242,423,1,302.04,about_to_sleep
15243,436,1,610.6000000000001,about_to_sleep
15244,667,1,280.50999999999993,hibernating
15245,403,5,2095.0,loyal_customers
15246,556,1,266.25,hibernating
15247,478,2,620.06,at_risk
15248,412,3,1893.9299999999998,need_attention
15249,431,5,2577.54,loyal_customers
15250,641,1,60.0,hibernating
15251,415,10,9839.549999999996,loyal_customers
15252,422,3,1362.63,need_attention
15253,404,3,1136.8899999999999,need_attention
15254,547,2,787.99,at_risk
15255,397,8,2838.5700000000006,loyal_customers
15256,562,1,71.95,hibernating
15257,415,1,368.75,about_to_sleep
15259,513,4,1182.38,at_risk
15260,373,20,7377.460000000001,champions
15261,382,3,1253.1799999999998,potential_loyalists
15262,381,2,239.86999999999998,potential_loyalists
15264,531,1,454.66,hibernating
15265,605,2,1839.52,at_risk
15266,380,4,732.9100000000001,champions
15268,479,3,961.9000000000002,at_risk
15269,381,2,816.5600000000001,potential_loyalists
15270,401,14,6145.370000000001,loyal_customers
15271,366,10,2202.4700000000003,champions
15272,451,4,1363.5400000000004,at_risk
15273,600,1,228.96,hibernating
15276,395,3,514.22,potential_loyalists
15277,426,1,220.44,about_to_sleep
15278,562,4,496.16,at_risk
15279,381,4,1290.03,loyal_customers
15280,489,2,293.0999999999999,at_risk
15281,379,7,6211.42,champions
15282,571,1,348.59000000000003,hibernating
15283,391,3,148.33,potential_loyalists
15284,501,1,24.75,hibernating
15285,408,1,94.91999999999999,about_to_sleep
15287,380,3,369.34000000000003,potential_loyalists
15288,366,6,1576.6100000000006,champions
15289,459,2,653.3100000000001,at_risk
15290,394,8,2553.06,loyal_customers
15291,374,26,9178.260000000002,champions
15293,666,1,247.50000000000003,hibernating
15294,411,1,233.35,about_to_sleep
15295,655,1,217.23999999999998,hibernating
15296,421,6,6669.97,loyal_customers
15298,367,12,4659.47,champions
15299,373,6,3484.53,champions
15301,369,6,2533.09,champions
15302,731,1,308.0,hibernating
15303,566,2,650.1600000000001,at_risk
15304,369,2,225.15,potential_loyalists
15305,556,1,93.6,hibernating
15306,501,6,2310.38,cant_loose
15309,611,4,797.96,at_risk
15310,479,1,1634.6399999999999,hibernating
15311,366,121,56003.259999999995,champions
15312,384,8,2005.3399999999997,loyal_customers
15314,414,2,492.48,need_attention
15317,678,1,129.75,hibernating
15321,438,9,3961.42,cant_loose
15322,477,1,711.1800000000001,hibernating
15323,563,3,434.59999999999997,at_risk
15324,702,1,140.22000000000003,hibernating
15325,396,7,1439.72,loyal_customers
15326,610,4,1388.8099999999997,at_risk
15328,408,1,107.24000000000001,about_to_sleep
15329,375,8,1934.63,champions
15331,500,3,767.91,at_risk
15332,367,6,4892.68,champions
15336,402,1,240.5,about_to_sleep
15337,412,1,373.02,about_to_sleep
15338,678,1,283.42999999999995,hibernating
15339,422,5,1253.77,loyal_customers
15340,562,1,105.50000000000001,hibernating
15341,450,1,382.2,hibernating
15346,426,2,343.7,need_attention
15347,367,4,1162.0000000000002,champions
15350,374,2,547.6,potential_loyalists
15351,370,4,1778.18,champions
15352,549,1,114.95,hibernating
15353,368,6,2398.9300000000003,champions
15354,604,3,284.4,at_risk
15356,369,4,698.45,champions
15358,366,22,8703.21,champions
15359,663,8,181.35,cant_loose
15361,527,3,270.15000000000003,at_risk
15362,449,2,613.0799999999999,at_risk
15363,373,2,678.11,potential_loyalists
15365,404,6,2242.8100000000004,loyal_customers
15366,410,5,1786.57,loyal_customers
15367,419,7,3203.74,loyal_customers
15368,395,1,275.79999999999995,promising
15369,493,11,6251.259999999999,cant_loose
15370,411,1,1352.9599999999998,about_to_sleep
15371,663,1,59.400000000000006,hibernating
15372,451,7,4009.6600000000003,cant_loose
15373,372,6,1005.48,champions
15374,625,1,139.32000000000002,hibernating
15375,691,1,60.959999999999994,hibernating
15377,383,4,1211.7499999999998,loyal_customers
15378,463,2,246.5,at_risk
15379,401,1,1174.55,promising
15380,366,7,1788.8000000000002,champions
15381,424,3,1293.72,need_attention
15382,375,6,7777.84,champions
15384,382,2,1385.38,potential_loyalists
15385,393,2,625.1999999999999,potential_loyalists
15387,493,1,468.65,hibernating
15389,401,4,2233.8,loyal_customers
15390,397,2,1216.6600000000003,potential_loyalists
15391,585,1,289.87,hibernating
15392,375,3,1376.09,potential_loyalists
15393,568,3,659.48,at_risk
15394,396,7,3103.2599999999998,loyal_customers
15396,584,1,508.20000000000005,hibernating
15400,421,3,586.0999999999999,need_attention
15401,453,2,216.94999999999996,at_risk
15402,388,4,1203.7700000000002,loyal_customers
15403,492,2,170.88,at_risk
15404,376,1,257.06,new_customers
15405,577,1,310.74,hibernating
15406,454,2,465.16,at_risk
15409,722,1,131.25,hibernating
15410,569,2,1234.88,at_risk
15413,692,5,6798.72,at_risk
15416,479,3,588.5,at_risk
15418,426,2,452.32,need_attention
15420,435,6,743.0,loyal_customers
15421,386,6,2854.98,loyal_customers
15422,380,5,1522.2700000000002,champions
15423,582,2,223.39,at_risk
15424,464,1,214.44,hibernating
15425,401,4,1944.57,loyal_customers
15426,370,5,1168.0,champions
15428,388,3,668.9700000000001,potential_loyalists
15430,468,2,954.7499999999999,at_risk
15431,503,1,153.24,hibernating
15432,542,1,149.57000000000002,hibernating
15434,375,6,1525.5800000000004,champions
15437,641,1,193.29,hibernating
15439,405,4,1269.0499999999997,loyal_customers
15441,397,3,1254.2100000000003,potential_loyalists
15443,475,7,1939.02,cant_loose
15445,591,1,171.0,hibernating
15446,377,3,406.95,potential_loyalists
15447,528,4,337.71000000000004,at_risk
15448,675,1,294.16999999999996,hibernating
15451,435,2,233.20999999999998,need_attention
15452,391,3,1260.38,potential_loyalists
15454,619,1,128.59,hibernating
15455,598,1,38.25,hibernating
15456,404,7,1672.0500000000002,loyal_customers
15458,403,1,208.79999999999998,about_to_sleep
15459,418,2,202.83,need_attention
15461,461,2,429.7,at_risk
15462,446,1,502.45,hibernating
15465,370,15,5301.03,champions
15466,390,3,1236.48,potential_loyalists
15468,393,1,962.9699999999999,promising
15469,439,1,335.7,hibernating
15470,576,1,63.419999999999995,hibernating
15471,381,2,847.08,potential_loyalists
15473,445,1,274.8,hibernating
15474,596,1,163.1,hibernating
15476,381,4,2209.9799999999996,loyal_customers
15477,650,1,368.4,hibernating
15478,576,1,583.56,hibernating
15479,734,1,147.4,hibernating
15480,466,4,5373.5,at_risk
15481,402,1,1993.3400000000001,about_to_sleep
15482,387,7,3537.6,loyal_customers
15483,386,6,628.39,loyal_customers
